Pair Type,S1 ID,Target ID,Country Match,Name Exact,Name Case Insensitive Exact,Name Token Jaccard,Addr Exact,Addr Token Jaccard
S1-S3,S1-342647814,S3-599969275,True,False,False,0.6667,False,0.4286
S1-S2,S1-813160222,S2-380467411,True,False,False,0.6667,False,0.5
S1-S2,S1-813160222,S2-570727792,True,False,False,0.0,False,1.0
S1-S3,S1-813160222,S3-173712252,True,False,False,0.3333,False,0.4118
S1-S2,S1-319807655,S2-214376490,True,False,False,0.0,False,1.0
S1-S2,S1-319807655,S2-42998786,True,False,False,0.0,False,0.7
S1-S3,S1-319807655,S3-247304573,True,False,False,1.0,False,0.5455
S1-S3,S1-319807655,S3-513452052,True,False,False,0.3333,False,0.0
S1-S2,S1-799298162,S2-29322927,True,False,False,1.0,False,1.0
S1-S3,S1-799298162,S3-405992065,True,False,True,1.0,False,0.7778
S1-S3,S1-799298162,S3-321406619,True,False,False,1.0,False,0.1667
S1-S2,S1-81132176,S2-791509097,True,False,False,0.0,False,0.7059
S1-S3,S1-81132176,S3-242891869,True,False,False,0.5,False,0.4706
S1-S3,S1-81132176,S3-785939801,True,False,False,0.5,False,0.8571
S1-S2,S1-583003239,S2-153208989,True,False,False,0.75,False,0.72
S1-S3,S1-583003239,S3-290483584,True,False,False,0.5,False,0.1739
S1-S3,S1-583003239,S3-554028478,True,False,False,0.5,False,0.1481
S1-S2,S1-138681968,S2-225033376,True,False,False,1.0,False,1.0
S1-S3,S1-138681968,S3-636642862,True,False,False,0.4,False,0.25
S1-S3,S1-138681968,S3-294896023,True,False,False,0.75,False,0.5
S1-S2,S1-143389542,S2-942629295,True,False,False,0.3333,False,1.0
S1-S3,S1-143389542,S3-516170068,True,False,False,0.6667,False,0.7
S1-S2,S1-813837245,S2-231570931,True,False,False,0.0,False,0.7143
S1-S3,S1-813837245,S3-130561363,True,False,False,0.5,False,0.5
S1-S3,S1-813837245,S3-46992213,True,False,False,0.6667,False,0.3333
S1-S2,S1-383298169,S2-204984801,True,False,False,0.5,False,0.5
S1-S3,S1-383298169,S3-62167003,True,False,False,0.5,False,0.2
S1-S3,S1-383298169,S3-723092044,True,False,False,1.0,False,0.3333
S1-S2,S1-955546146,S2-711449864,True,False,False,0.75,False,0.625
S1-S3,S1-955546146,S3-983958343,True,False,False,0.6667,False,0.4545
S1-S3,S1-955546146,S3-623927180,True,False,False,0.6,False,1.0
S1-S2,S1-738589646,S2-182336551,True,False,False,1.0,False,1.0
S1-S3,S1-738589646,S3-92860064,True,False,False,1.0,False,0.5
S1-S3,S1-738589646,S3-423155337,True,False,False,0.5,False,0.5
S1-S2,S1-447699973,S2-760971437,True,False,False,0.8,False,0.5714
S1-S3,S1-447699973,S3-367727277,True,False,False,0.6667,False,0.5
S1-S3,S1-447699973,S3-522532136,True,False,False,0.8333,False,0.5
S1-S2,S1-471289160,S2-671100809,True,False,False,1.0,False,0.6923
S1-S3,S1-471289160,S3-483309466,True,False,False,0.6667,False,0.3333
S1-S3,S1-471289160,S3-721106587,True,False,True,1.0,False,0.3333
S1-S2,S1-230567288,S2-925562956,True,False,False,0.8,False,1.0
S1-S3,S1-230567288,S3-985063113,True,False,True,1.0,False,0.4286
S1-S2,S1-181529949,S2-236025225,True,False,False,0.0,False,0.5
S1-S2,S1-181529949,S2-335310297,True,False,False,0.0,False,0.625
S1-S3,S1-181529949,S3-262700776,True,False,False,0.6,False,0.4
S1-S2,S1-388305565,S2-266797221,True,False,False,0.6667,False,0.4167
S1-S2,S1-388305565,S2-874382827,True,False,False,0.5,False,0.6
S1-S3,S1-388305565,S3-664927241,True,False,False,0.75,False,0.4167
S1-S3,S1-388305565,S3-85050827,True,False,False,0.75,False,0.4167
S1-S2,S1-54091268,S2-824747910,True,False,False,0.6,False,0.6667
S1-S2,S1-54091268,S2-405405733,True,False,False,0.8,False,0.0
S1-S3,S1-54091268,S3-467614636,True,False,False,0.8,False,0.0
S1-S2,S1-92801638,S2-72484636,True,False,False,1.0,False,0.8333
S1-S2,S1-92801638,S2-269242316,True,False,False,0.75,False,0.7143
S1-S3,S1-92801638,S3-560620695,True,False,False,0.75,False,0.625
S1-S3,S1-92801638,S3-683191157,True,False,False,1.0,False,0.625
S1-S2,S1-325195370,S2-849790527,True,False,False,0.6,False,0.4286
S1-S2,S1-325195370,S2-921815040,True,False,False,0.75,False,0.6667
S1-S3,S1-325195370,S3-239373208,True,False,False,0.6,False,0.4286
S1-S2,S1-95136698,S2-860676013,True,False,False,1.0,False,0.5
S1-S3,S1-95136698,S3-667694995,True,False,False,0.6667,False,0.375
S1-S2,S1-444918800,S2-815717438,True,False,False,1.0,False,0.8947
S1-S2,S1-444918800,S2-245491822,True,False,False,0.8,False,0.9444
S1-S3,S1-444918800,S3-787949344,True,False,False,0.75,False,0.7619
S1-S2,S1-6731618,S2-644203447,True,False,False,0.0,False,0.625
S1-S3,S1-6731618,S3-448490406,True,False,False,0.5,False,0.2308
S1-S2,S1-387829646,S2-672759419,True,False,False,1.0,False,0.75
S1-S3,S1-387829646,S3-293351974,True,False,False,0.6,False,0.8333
S1-S3,S1-387829646,S3-62820213,True,False,False,0.6667,False,0.7143
S1-S3,S1-62753906,S3-479030532,True,False,False,1.0,False,0.5556
S1-S3,S1-62753906,S3-639492578,True,False,False,0.3333,True,1.0
S1-S2,S1-630003643,S2-22432215,True,False,False,0.75,False,0.8889
S1-S2,S1-630003643,S2-733049923,True,False,False,1.0,False,0.75
S1-S3,S1-630003643,S3-264184657,True,False,True,1.0,False,0.8182
S1-S3,S1-630003643,S3-116771661,True,False,False,0.0,False,0.8182
S1-S2,S1-522226611,S2-456499638,True,False,False,0.0,False,0.4615
S1-S2,S1-522226611,S2-438804364,True,False,False,0.0,False,0.375
S1-S3,S1-522226611,S3-468234838,True,False,False,0.0,False,0.3077
S1-S2,S1-545556418,S2-975459752,True,False,False,0.0,False,1.0
S1-S3,S1-545556418,S3-836441881,True,True,True,1.0,False,0.3333
S1-S3,S1-545556418,S3-88486401,True,False,False,0.6667,False,0.6667
S1-S2,S1-844398427,S2-280367744,True,False,False,1.0,False,0.3333
S1-S3,S1-844398427,S3-121623645,True,False,False,0.5,False,0.2
S1-S3,S1-844398427,S3-930436783,True,False,False,0.6,False,0.2727
S1-S2,S1-480594788,S2-516535716,True,True,True,1.0,False,1.0
S1-S2,S1-480594788,S2-341226220,True,False,False,0.6667,False,0.6
S1-S3,S1-480594788,S3-197340550,True,False,False,0.3333,False,0.2857
S1-S3,S1-480594788,S3-756409533,True,True,True,1.0,False,0.2857
S1-S2,S1-860717471,S2-55846481,True,False,False,0.75,False,0.6667
S1-S2,S1-860717471,S2-405992257,True,False,False,0.3333,False,0.6667
S1-S3,S1-860717471,S3-33082382,True,False,False,0.6,False,0.375
S1-S2,S1-920475882,S2-996623961,True,False,False,1.0,False,0.6429
S1-S2,S1-920475882,S2-546542715,True,False,True,1.0,False,0.0
S1-S3,S1-920475882,S3-941691356,True,False,False,0.8,False,0.6667
S1-S3,S1-920475882,S3-558648863,True,False,False,0.7143,True,1.0
S1-S2,S1-352639988,S2-825494341,True,False,False,0.3333,False,0.5
S1-S3,S1-352639988,S3-194705784,True,True,True,1.0,False,0.7143
S1-S2,S1-185906395,S2-452323652,True,False,False,0.0,False,0.8
S1-S3,S1-185906395,S3-97035323,True,False,False,1.0,False,0.625
S1-S2,S1-17832350,S2-506794159,True,False,False,0.6,False,0.6667
S1-S3,S1-17832350,S3-181439470,True,False,False,0.5,False,0.4545
S1-S3,S1-160202210,S3-195913831,True,False,False,0.8,False,0.0
S1-S3,S1-160202210,S3-409101021,True,False,False,0.6,False,0.4444
S1-S2,S1-659570015,S2-26429153,True,False,False,0.4286,False,0.6667
S1-S3,S1-659570015,S3-49831834,True,False,False,1.0,False,0.9286
S1-S3,S1-659570015,S3-988809275,True,False,False,0.5,False,0.8
S1-S2,S1-490279482,S2-96303426,True,False,False,0.5,False,0.5556
S1-S2,S1-490279482,S2-165828519,True,False,False,0.5,False,0.5556
S1-S3,S1-490279482,S3-552510510,True,False,False,0.5,False,0.5
S1-S3,S1-490279482,S3-805227986,True,False,False,1.0,False,0.5
S1-S2,S1-802652420,S2-122879835,True,False,False,0.5,False,0.6471
S1-S2,S1-802652420,S2-569375621,True,False,False,1.0,False,0.9231
S1-S3,S1-802652420,S3-573527407,True,False,False,1.0,False,0.0
S1-S2,S1-164302799,S2-684087914,True,True,True,1.0,False,0.6667
S1-S3,S1-164302799,S3-319832713,True,False,False,0.0,False,0.4286
S1-S3,S1-164302799,S3-68142905,True,False,False,0.6,True,1.0
S1-S2,S1-880464301,S2-687790000,True,False,True,1.0,False,0.625
S1-S2,S1-880464301,S2-509597236,True,False,False,1.0,False,0.625
S1-S3,S1-880464301,S3-542272956,True,False,False,0.5714,False,0.5556
S1-S2,S1-58009334,S2-339301318,True,False,False,1.0,False,0.5714
S1-S2,S1-58009334,S2-743027712,True,False,False,0.0,False,0.5714
S1-S3,S1-58009334,S3-487000822,True,False,False,0.0,False,0.375
S1-S3,S1-58009334,S3-210493723,True,False,False,0.6667,False,0.375
S1-S2,S1-36560148,S2-187569110,True,False,False,0.0,False,0.6429
S1-S3,S1-36560148,S3-664294165,True,False,False,0.0,False,0.6154
S1-S2,S1-210760209,S2-545929235,True,False,False,0.5,False,0.5714
S1-S2,S1-210760209,S2-253272639,True,False,True,1.0,False,0.8
S1-S2,S1-326988214,S2-518781866,True,False,False,0.25,False,1.0
S1-S3,S1-326988214,S3-395318020,True,True,True,1.0,False,0.5714
S1-S3,S1-326988214,S3-145220436,True,False,False,0.6667,False,0.375
S1-S2,S1-31239763,S2-876051970,True,False,True,1.0,False,0.8
S1-S2,S1-31239763,S2-815667595,True,False,False,1.0,False,0.8
S1-S3,S1-31239763,S3-407708485,True,False,False,1.0,False,0.8571
S1-S3,S1-31239763,S3-445834713,True,False,False,0.25,True,1.0
S1-S2,S1-287064257,S2-177866978,True,False,False,1.0,False,0.5714
S1-S3,S1-287064257,S3-725602828,True,False,False,0.5,False,0.1
S1-S3,S1-287064257,S3-808854288,True,False,False,0.6667,False,0.2222
S1-S2,S1-546024450,S2-171680212,True,False,False,0.8,False,0.8636
S1-S2,S1-546024450,S2-331578536,True,False,True,1.0,False,0.76
S1-S3,S1-546024450,S3-737237514,True,False,False,1.0,False,0.8333
S1-S3,S1-546024450,S3-866704849,True,False,False,0.6,False,0.7308
S1-S2,S1-159055872,S2-164749916,True,False,False,0.25,False,1.0
S1-S2,S1-159055872,S2-879729003,True,False,False,0.5,False,1.0
S1-S3,S1-159055872,S3-524874020,True,False,False,0.75,False,0.1875
S1-S2,S1-116557431,S2-466937946,True,False,False,0.75,False,0.3333
S1-S2,S1-116557431,S2-571865394,True,False,False,0.6,False,0.3333
S1-S3,S1-116557431,S3-87478873,True,False,False,0.0,False,0.2222
S1-S3,S1-116557431,S3-397930490,True,False,False,0.6667,True,1.0
S1-S2,S1-233338431,S2-448793079,True,False,True,1.0,False,0.7
S1-S2,S1-233338431,S2-428228729,True,False,False,0.3333,False,0.7
S1-S3,S1-233338431,S3-888703989,True,False,False,1.0,False,0.6364
S1-S2,S1-922078006,S2-110039626,True,False,False,0.0,False,1.0
S1-S2,S1-922078006,S2-63462904,True,False,False,0.5,False,1.0
S1-S3,S1-922078006,S3-731723009,True,False,False,0.6,False,0.6667
S1-S3,S1-922078006,S3-611380406,True,False,False,0.75,False,0.6667
S1-S2,S1-576181998,S2-764562487,True,False,False,0.6,False,1.0
S1-S3,S1-576181998,S3-758266476,True,False,False,0.6,False,0.625
S1-S3,S1-576181998,S3-95692631,True,False,False,0.6,False,0.1429
S1-S3,S1-890367376,S3-721272930,True,False,False,0.6,False,0.375
S1-S3,S1-890367376,S3-641971637,True,False,False,0.5,True,1.0
S1-S2,S1-941079637,S2-637348719,True,False,False,0.0,False,1.0
S1-S3,S1-941079637,S3-795865262,True,False,False,0.3333,False,0.6667
S1-S3,S1-941079637,S3-333802377,True,False,False,0.6667,False,0.6667
S1-S2,S1-11013808,S2-754306150,True,False,False,0.0,False,0.8
S1-S3,S1-11013808,S3-886975074,True,False,False,0.0,False,0.1429
S1-S3,S1-11013808,S3-162330118,True,False,False,0.3333,False,0.1667
S1-S2,S1-805751452,S2-546333829,True,False,False,0.0,False,0.9333
S1-S2,S1-805751452,S2-926574352,True,False,False,0.8,False,0.0
S1-S3,S1-805751452,S3-962137285,True,False,False,0.5714,False,0.8125
S1-S3,S1-805751452,S3-822107819,True,False,False,0.6667,False,0.8667
S1-S2,S1-925292268,S2-276745958,True,False,False,0.5,False,0.8333
S1-S2,S1-925292268,S2-51998464,True,False,False,0.6667,False,0.5714
S1-S3,S1-925292268,S3-27393840,True,False,False,1.0,False,0.4286
S1-S3,S1-925292268,S3-933097633,True,False,False,0.0,False,0.4286
S1-S2,S1-446623354,S2-340796718,True,False,False,0.6,False,0.5
S1-S2,S1-446623354,S2-42293670,True,False,True,1.0,False,0.7143
S1-S3,S1-446623354,S3-228563957,True,False,False,0.6,False,0.7143
S1-S3,S1-446623354,S3-631055800,True,False,False,0.6,False,0.7143
S1-S2,S1-484893817,S2-622795657,True,False,False,1.0,False,0.6667
S1-S2,S1-484893817,S2-410087875,True,False,False,0.6,False,0.6667
S1-S2,S1-361825207,S2-516184770,True,True,True,1.0,False,0.0
S1-S3,S1-361825207,S3-273709315,True,False,False,1.0,False,0.375
S1-S3,S1-361825207,S3-60406419,True,False,False,0.6,False,0.5
S1-S2,S1-35277095,S2-437754024,True,False,False,0.6667,False,1.0
S1-S3,S1-35277095,S3-151606004,True,False,False,0.6667,False,0.0
S1-S2,S1-259892589,S2-307184138,True,False,False,0.0,False,0.9167
S1-S3,S1-259892589,S3-211662421,True,False,False,0.0,False,0.8333
S1-S3,S1-259892589,S3-954577885,True,False,False,0.25,False,0.8333
S1-S2,S1-851706272,S2-715124079,True,False,False,0.0,False,0.8125
S1-S3,S1-851706272,S3-144647210,True,False,False,0.4286,False,0.3571
S1-S2,S1-568528264,S2-351879022,True,False,True,1.0,False,0.375
S1-S2,S1-568528264,S2-934471490,True,False,False,0.6,False,1.0
S1-S3,S1-568528264,S3-720186346,True,False,False,0.5,False,0.5
S1-S3,S1-568528264,S3-286941772,True,False,False,1.0,False,0.5
S1-S2,S1-837798033,S2-509593764,True,True,True,1.0,False,1.0
S1-S2,S1-837798033,S2-122822804,True,False,False,0.3333,False,0.7143
S1-S3,S1-837798033,S3-282924329,True,False,False,0.3333,False,0.4
S1-S3,S1-837798033,S3-352834558,True,False,False,0.25,False,0.0
S1-S3,S1-727235219,S3-545522412,True,False,True,1.0,False,0.5
S1-S2,S1-635435538,S2-411457484,True,False,False,0.4,False,0.5
S1-S2,S1-635435538,S2-588021419,True,False,False,1.0,False,0.5714
S1-S3,S1-635435538,S3-235994965,True,False,False,0.6,False,0.75
S1-S2,S1-908616614,S2-76587375,True,False,False,0.75,False,0.7857
S1-S2,S1-908616614,S2-898522370,True,False,False,1.0,False,0.8571
S1-S3,S1-908616614,S3-525269138,True,False,False,1.0,False,0.7857
S1-S3,S1-908616614,S3-135123368,True,False,False,0.6,False,0.7857
S1-S2,S1-256681858,S2-491369479,True,False,False,1.0,False,0.5714
S1-S3,S1-256681858,S3-2776923,True,False,False,0.3333,False,0.4286
S1-S3,S1-256681858,S3-7996291,True,False,False,1.0,False,0.2857
S1-S2,S1-818414913,S2-850273819,True,False,False,0.75,False,0.0
S1-S3,S1-818414913,S3-681697571,True,False,False,0.6,False,0.2353
S1-S3,S1-818414913,S3-621426696,True,False,False,1.0,False,0.8125
S1-S2,S1-355054245,S2-745683468,True,False,False,1.0,False,1.0
S1-S2,S1-355054245,S2-90124605,True,False,False,0.6,False,1.0
S1-S3,S1-355054245,S3-480332181,True,True,True,1.0,False,0.4286
S1-S2,S1-907003120,S2-10832634,True,False,False,0.6,False,0.5
S1-S2,S1-907003120,S2-919582634,True,False,False,0.6,False,1.0
S1-S3,S1-907003120,S3-709881113,True,False,False,1.0,False,0.5
S1-S3,S1-458141996,S3-125886957,True,False,False,0.6,False,0.1875
S1-S3,S1-458141996,S3-947431531,True,False,False,0.0,False,0.1875
S1-S2,S1-518372037,S2-97578166,True,False,False,0.0,False,0.5833
S1-S2,S1-518372037,S2-992686698,True,False,False,0.6667,False,0.5
S1-S3,S1-518372037,S3-834571932,True,False,False,0.3333,False,0.3
S1-S2,S1-581697539,S2-297606749,True,False,False,0.6,False,0.8125
S1-S2,S1-581697539,S2-506306027,True,False,False,1.0,False,0.8125
S1-S3,S1-581697539,S3-107269352,True,False,False,1.0,False,0.9375
S1-S3,S1-581697539,S3-485843565,True,False,False,0.6,False,0.9375
S1-S2,S1-372310852,S2-415112932,True,False,False,0.6667,False,0.375
S1-S3,S1-372310852,S3-182405646,True,False,False,0.8,False,0.25
S1-S2,S1-104851237,S2-633042372,True,False,True,1.0,False,0.5714
S1-S3,S1-104851237,S3-45632009,True,False,False,0.4,False,1.0
S1-S2,S1-317089715,S2-13185727,True,False,False,1.0,False,0.7143
S1-S3,S1-317089715,S3-28310046,True,False,False,0.5,False,0.4444
S1-S3,S1-317089715,S3-114411786,True,False,False,0.6667,False,0.5
S1-S2,S1-979587142,S2-579673868,True,False,False,0.6,False,0.625
S1-S2,S1-979587142,S2-731569202,True,False,False,0.6,False,0.5556
S1-S3,S1-979587142,S3-988589896,True,False,False,1.0,False,0.4167
S1-S3,S1-979587142,S3-556733087,True,False,False,0.6,False,0.5
S1-S2,S1-181516591,S2-136331275,True,False,False,0.0,False,1.0
S1-S2,S1-181516591,S2-18268965,True,False,False,0.5,False,0.6923
S1-S3,S1-181516591,S3-304822487,True,False,False,0.5,False,0.3636
S1-S3,S1-181516591,S3-985153006,True,False,False,1.0,False,0.3636
S1-S2,S1-694987588,S2-576257668,True,False,False,1.0,False,0.6667
S1-S2,S1-694987588,S2-455357958,True,False,False,0.8333,False,0.0
S1-S3,S1-694987588,S3-865297865,True,False,False,1.0,False,0.2222
S1-S3,S1-694987588,S3-33299536,True,False,False,1.0,False,0.375
S1-S2,S1-499206348,S2-430802707,True,False,False,0.6,False,0.7143
S1-S2,S1-499206348,S2-345789962,True,False,False,1.0,False,0.7143
S1-S3,S1-499206348,S3-980121180,True,False,False,0.5,False,0.5556
S1-S3,S1-499206348,S3-751149657,True,False,False,0.75,False,0.3
S1-S2,S1-994070830,S2-389271664,True,False,False,0.75,False,0.5714
S1-S2,S1-994070830,S2-320531975,True,False,False,0.75,False,0.5714
S1-S3,S1-994070830,S3-284020771,True,False,False,0.0,False,0.2857
S1-S3,S1-994070830,S3-353816175,True,False,False,0.6667,False,0.4286
S1-S2,S1-685932003,S2-351570107,True,False,False,0.75,False,0.6875
S1-S3,S1-685932003,S3-77470511,True,False,False,1.0,False,0.8462
S1-S3,S1-685932003,S3-320296249,True,False,False,0.6,False,0.5
S1-S2,S1-790676717,S2-438159451,True,False,False,0.0,False,0.75
S1-S3,S1-790676717,S3-297229473,True,False,True,1.0,False,0.6364
S1-S2,S1-102088895,S2-450431100,True,False,False,0.6667,False,0.7143
S1-S2,S1-102088895,S2-315545916,True,True,True,1.0,False,0.7143
S1-S2,S1-25042400,S2-64710212,True,False,False,0.0,False,0.3529
S1-S3,S1-25042400,S3-495613589,True,False,False,1.0,False,0.625
S1-S3,S1-25042400,S3-235700870,True,False,False,0.5,True,1.0
S1-S2,S1-45164450,S2-662006861,True,False,False,0.0,False,0.8333
S1-S3,S1-45164450,S3-607441793,True,False,False,0.4,False,0.8333
S1-S3,S1-45164450,S3-60155648,True,False,False,0.4,False,0.8333
S1-S2,S1-201775813,S2-848259953,True,False,False,0.75,False,0.5
S1-S2,S1-201775813,S2-310631647,True,False,False,0.6,False,0.7143
S1-S3,S1-201775813,S3-15634144,True,False,False,1.0,False,0.5
S1-S2,S1-306929454,S2-379049740,True,False,False,0.6667,False,0.5
S1-S2,S1-306929454,S2-414502061,True,False,False,0.0,False,0.5
S1-S3,S1-306929454,S3-54756893,True,False,False,0.6667,False,0.7143
S1-S2,S1-547352266,S2-222655764,True,False,False,0.75,False,1.0
S1-S2,S1-547352266,S2-320792656,True,False,False,0.3333,False,0.5
S1-S2,S1-476201445,S2-31284348,True,False,False,0.0,False,0.8
S1-S2,S1-476201445,S2-790879049,True,False,False,0.75,False,1.0
S1-S3,S1-476201445,S3-398975141,True,False,False,0.6667,False,0.4286
S1-S3,S1-476201445,S3-80099217,True,False,False,1.0,False,0.6667
S1-S2,S1-244686903,S2-975712925,True,False,False,0.75,False,0.6667
S1-S2,S1-244686903,S2-227661026,True,False,False,0.8,False,1.0
S1-S3,S1-244686903,S3-925150111,True,False,False,0.6667,True,1.0
S1-S2,S1-168432238,S2-53153260,True,False,False,0.6667,False,0.2857
S1-S3,S1-168432238,S3-906867043,True,False,False,0.5,False,0.7222
S1-S3,S1-168432238,S3-762172725,True,False,False,1.0,False,0.0
S1-S2,S1-330965764,S2-103705844,True,False,False,0.5714,False,1.0
S1-S2,S1-330965764,S2-428045493,True,False,False,0.6667,False,1.0
S1-S3,S1-330965764,S3-823660779,True,False,True,1.0,False,0.4286
S1-S2,S1-4278998,S2-225080209,True,False,False,0.0,False,1.0
S1-S2,S1-4278998,S2-317610177,True,False,False,0.6,False,0.8889
S1-S3,S1-4278998,S3-522269055,True,False,False,0.0,False,0.6667
S1-S2,S1-510489264,S2-994860764,True,False,False,0.75,False,0.0
S1-S2,S1-510489264,S2-985867933,True,False,False,0.6,False,0.875
S1-S3,S1-510489264,S3-320247424,True,False,False,1.0,False,0.7
S1-S3,S1-510489264,S3-967463645,True,False,False,0.0,False,0.7
S1-S2,S1-682823865,S2-850414107,True,False,False,0.8333,False,0.625
S1-S3,S1-682823865,S3-40825081,True,False,False,1.0,False,0.7143
S1-S2,S1-482786569,S2-869391605,True,False,False,0.6667,False,0.9048
S1-S2,S1-482786569,S2-338564006,True,False,False,0.8,False,1.0
S1-S3,S1-482786569,S3-359301750,True,False,False,0.8,False,0.1667
S1-S3,S1-482786569,S3-149912140,True,False,False,0.375,False,0.1905
S1-S2,S1-991158915,S2-291120430,True,False,False,0.6667,False,0.7368
S1-S3,S1-991158915,S3-85109497,True,False,False,1.0,False,0.875
S1-S3,S1-991158915,S3-120524004,True,False,False,1.0,False,0.875
S1-S2,S1-186065439,S2-410209262,True,False,False,0.0,False,1.0
S1-S2,S1-186065439,S2-35428848,True,False,False,1.0,False,0.875
S1-S3,S1-186065439,S3-145880005,True,False,False,0.6,False,0.5
S1-S3,S1-186065439,S3-582286021,True,False,False,0.0,False,0.7778
S1-S2,S1-292337841,S2-806660651,True,False,False,0.5,False,0.625
S1-S3,S1-292337841,S3-776417112,True,False,False,0.75,False,0.2727
S1-S2,S1-598690548,S2-174657073,True,False,False,0.8,False,0.5
S1-S2,S1-598690548,S2-285574457,True,False,False,1.0,False,1.0
S1-S3,S1-598690548,S3-189535663,True,False,False,1.0,False,0.375
S1-S2,S1-12547922,S2-209342312,True,False,False,1.0,False,1.0
